seed,controller,p_crit,quant,L_dec_ms,L_LG_ms,slm_raw_completion_ms,L_tot_ms,route,executed_action,lg_blocked
404,Pure-SLM+GBNF,0.15,Q4_K_M,2615.1516,0.0026,2614.5188,654.0289,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,659.8507,0.0278,659.6277,660.1025,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,725.5394,0.0176,725.373,725.9072,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2834.834,0.0026,2834.3188,708.9421,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3162.486,0.0025,3161.8856,790.8508,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,674.1737,0.017,674.0353,674.3848,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2720.2188,0.0072,2719.2896,680.3639,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2553.1884,0.0028,2552.6184,638.6904,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2668.8156,0.0026,2668.2972,667.4379,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2619.8984,0.0036,2619.242,655.207,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,701.3779,0.0173,701.2313,701.5973,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2517.5256,0.0027,2517.0032,629.6283,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2675.7876,0.0027,2675.2676,669.1893,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2806.5832,0.0067,2805.6044,701.9449,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,652.8553,0.0175,652.7157,653.2282,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2893.23,0.0073,2892.3064,723.6112,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,853.6484,0.0163,853.5156,854.0126,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,750.0671,0.0176,749.9345,750.2856,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2854.6616,0.007,2853.8328,713.9772,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2635.8628,0.0028,2635.256,659.3739,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,764.0915,0.0176,763.7109,764.301,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3121.7948,0.0029,3121.1064,780.6922,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,627.2895,0.0178,627.1474,627.5095,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,761.7798,0.0271,761.5295,762.028,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2933.6988,0.007,2932.8624,733.8775,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,654.6702,0.0175,654.5241,655.0571,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2900.5836,0.008,2899.2068,725.4449,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,602.8869,0.0281,602.6867,603.2831,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3420.8776,0.0067,3419.9544,855.6675,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2795.2096,0.0027,2794.5736,699.1819,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,738.8431,0.0181,738.6812,739.0581,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2769.1456,0.0026,2768.6036,692.5304,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2670.4076,0.0026,2669.7788,667.835,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2792.3736,0.0025,2791.8368,698.3305,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3005.3044,0.0027,3004.614,751.5684,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,692.3643,0.0286,692.1589,692.64,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3165.4012,0.0027,3164.8104,791.7409,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2681.432,0.0027,2680.8792,670.5909,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2955.5408,0.0071,2954.7228,739.1903,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,771.4158,0.0294,771.2025,771.8248,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,697.7257,0.0272,697.4579,698.1271,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,794.5271,0.0174,794.3789,794.8903,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,703.1206,0.0174,702.9554,703.3374,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2845.956,0.007,2845.1164,711.7996,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2568.1684,0.0069,2567.3256,642.4906,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2830.0036,0.0026,2829.3536,707.8885,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,597.5465,0.0166,597.4172,597.7629,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,655.0555,0.0171,654.8885,655.2697,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2857.1972,0.0027,2856.654,714.534,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,724.7929,0.029,724.559,725.0431,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2768.9824,0.0026,2768.4436,692.6333,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,797.7413,0.0184,797.569,797.9547,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3138.1392,0.0025,3137.5004,784.7713,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2645.8576,0.0026,2645.1864,661.6993,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,686.8048,0.0271,686.6012,687.0503,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2868.0936,0.0068,2867.0932,717.4645,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2569.0068,0.0067,2567.984,642.6879,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2816.4,0.0026,2815.8316,704.4844,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,764.3517,0.0299,764.1226,764.6032,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,787.9566,0.0171,787.8274,788.3201,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2717.1736,0.0027,2716.5432,679.525,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,667.0978,0.026,666.8466,667.3403,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2594.3956,0.0029,2593.7296,648.9785,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2697.8376,0.0026,2697.326,674.6874,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2909.6064,0.0066,2908.6968,727.6919,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,685.5229,0.0162,685.3899,685.879,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,604.8686,0.0173,604.7385,605.0778,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,668.9401,0.0303,668.7379,669.1973,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2949.8796,0.0027,2949.3204,737.8635,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3208.194,0.0028,3207.5496,802.3108,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3203.8956,0.0027,3203.262,801.2118,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,694.7975,0.0282,694.5931,695.0496,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2622.5876,0.0027,2622.028,656.0385,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2643.2952,0.0071,2642.2364,661.1166,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3090.544,0.0071,3089.7276,773.0984,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3038.2444,0.0071,3037.286,760.0149,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2807.8588,0.0027,2807.2672,702.3679,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2645.5472,0.0072,2644.486,661.6922,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2607.9872,0.0026,2607.394,652.3969,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,768.0496,0.0171,767.8869,768.2622,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,665.5426,0.0172,665.4023,665.7592,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2940.1056,0.0035,2939.4728,735.2706,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3404.4656,0.0027,3403.9524,851.346,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2907.592,0.0066,2906.7588,727.1945,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2599.8384,0.0027,2599.3096,650.3529,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,652.2233,0.0293,649.5897,652.4669,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3077.782,0.0069,3076.9896,769.9346,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,777.8171,0.0275,777.5554,778.2225,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3047.31,0.0032,3046.676,762.2119,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,695.4366,0.0279,695.1888,695.686,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,781.5468,0.0175,781.3851,781.9146,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2435.4008,0.0026,2434.8852,609.0834,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2827.1016,0.0068,2826.332,707.0764,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,801.2879,0.0266,801.0339,801.6899,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2962.8644,0.0069,2961.9324,741.1587,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,650.3543,0.0268,650.1019,650.7423,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2838.6528,0.0026,2837.9688,710.0444,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3002.1764,0.0069,3001.3908,750.8404,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,698.3133,0.017,698.1502,698.6691,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3091.3912,0.0026,3090.7532,773.0754,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,631.2815,0.0288,631.0919,631.5342,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,703.3646,0.0291,703.1589,703.7715,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2781.1684,0.0027,2780.5248,695.6756,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2625.9624,0.0067,2625.1276,656.7877,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,613.4129,0.028,613.1986,613.8109,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2837.982,0.0034,2837.3508,709.872,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,660.8075,0.0284,660.5621,661.0481,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,668.0102,0.0168,667.8548,668.3924,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2677.7252,0.0028,2677.2336,669.6538,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2515.4224,0.0068,2514.5336,629.1401,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2413.8632,0.0068,2413.0256,603.9057,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2957.9392,0.0025,2957.4184,739.8641,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,667.0941,0.0169,666.9303,667.3007,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,699.1359,0.0158,698.9872,699.3436,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2844.9032,0.0026,2844.4212,711.4573,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,659.805,0.0177,659.6675,660.0131,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3079.8944,0.0027,3079.3092,770.2081,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,719.252,0.0276,719.0485,719.4971,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,782.6261,0.0182,782.4612,782.9854,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2419.3464,0.0027,2418.7264,605.0799,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2988.472,0.0027,2987.8428,747.3551,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2866.6968,0.0025,2866.06,716.9068,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,684.1753,0.0283,683.9421,684.4245,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,734.7551,0.017,734.6135,735.1224,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3065.8392,0.0074,3065.0684,766.7622,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2869.5952,0.0027,2869.0428,717.7766,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2512.0664,0.0069,2511.262,628.3187,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2603.6444,0.0069,2602.6704,651.3809,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,737.2953,0.017,737.157,737.6541,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,658.6809,0.0289,658.4519,658.9351,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,708.6463,0.0284,708.4441,709.0738,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2835.9464,0.0027,2835.2444,709.3738,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2640.8396,0.0026,2640.2844,660.4433,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2770.9992,0.0026,2770.3744,692.985,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2597.6208,0.0069,2596.5732,649.7019,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,710.8326,0.0293,710.575,711.2294,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2349.9432,0.0027,2349.3648,587.8864,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,640.6718,0.0171,640.5125,640.8887,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,646.8555,0.0294,646.6595,647.1151,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3279.7112,0.0075,3278.912,820.3887,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,656.9573,0.0172,656.8065,657.322,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,655.6141,0.0182,655.4781,655.8239,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2669.46,0.007,2668.5068,667.6688,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2772.636,0.0027,2771.1568,693.539,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,719.8882,0.0177,719.7221,720.0973,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,762.6661,0.0181,762.526,762.8836,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,664.7416,0.0164,664.5773,664.9564,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,708.7068,0.0176,708.5748,708.9206,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,633.171,0.029,632.9668,633.4259,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2850.9948,0.0088,2850.192,713.2116,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,722.0929,0.0167,721.9355,722.4593,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2720.3152,0.0027,2719.6632,680.316,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,699.9444,0.0171,699.8141,700.1562,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2981.1424,0.007,2980.0944,745.5853,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,694.8114,0.0175,694.6689,695.1929,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3135.908,0.0025,3135.3252,784.2132,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,768.4873,0.0172,768.3517,768.6977,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2448.9492,0.0026,2448.3244,612.4905,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,730.0298,0.0292,729.8262,730.2822,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,665.6842,0.0175,665.5164,666.049,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,631.8798,0.0157,631.5124,632.0937,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,668.9143,0.0173,668.7495,669.1241,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3056.5316,0.0069,3055.6012,764.4348,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,678.7849,0.028,678.578,679.1819,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2820.8912,0.0026,2820.2768,705.6059,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2408.2956,0.0027,2407.7228,602.3067,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,723.4993,0.0272,723.2485,723.7513,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2655.6672,0.0027,2655.1124,664.3142,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,611.4068,0.0165,611.2482,611.6162,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,723.4861,0.0285,723.2401,723.7376,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2990.1656,0.0069,2989.1288,747.9902,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2839.9752,0.0027,2839.4056,710.3801,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,718.9182,0.0174,718.7728,719.1428,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2889.9812,0.0026,2889.3276,722.7352,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2625.1844,0.0028,2624.6428,656.5378,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2829.0408,0.0079,2828.1112,707.5612,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,769.7245,0.0279,769.5254,770.118,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2620.6768,0.0027,2620.04,655.5789,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2911.9136,0.0026,2911.2712,728.2098,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,694.4658,0.029,694.2299,694.7097,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,655.0146,0.0132,654.8645,0.3341,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,658.7149,0.0157,658.5554,658.9522,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2551.6176,0.0067,2550.8096,638.2242,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,616.1357,0.0259,615.8767,616.5325,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,725.2749,0.017,725.1115,725.6349,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,595.3434,0.0164,595.1957,595.5594,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,704.2881,0.0284,704.0789,704.5348,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,683.8299,0.0194,683.6641,684.2129,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,699.7896,0.0272,699.5871,700.0389,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,773.3141,0.0173,773.1409,773.6743,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,732.2465,0.0281,731.9838,732.499,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,686.1921,0.0176,686.0215,686.5526,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3254.7928,0.0072,3253.9936,813.9961,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,626.8789,0.029,626.6452,627.2711,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,3052.1536,0.007,3051.0304,763.4856,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2988.2136,0.0029,2987.5332,747.4402,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,636.7432,0.0179,636.5929,636.9841,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2777.8328,0.003,2777.3272,694.698,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2900.852,0.0073,2899.7852,725.5071,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3011.5996,0.0026,3011.02,753.2976,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,668.5452,0.0169,668.3741,668.7608,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,704.6679,0.0169,704.5049,704.8903,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2854.3324,0.007,2853.5352,713.8947,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2626.5604,0.0026,2626.04,657.0363,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2814.274,0.0034,2813.7108,703.8099,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2687.0396,0.0027,2686.406,672.0062,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2491.7972,0.0026,2491.138,623.2076,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2733.6532,0.0026,2733.0884,683.651,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,670.0556,0.0296,669.2407,670.3019,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,738.735,0.0186,738.6058,739.1064,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,667.2405,0.0164,667.1106,667.4586,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2732.3032,0.0028,2731.6808,683.3122,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,615.7721,0.0279,615.5692,616.0226,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2960.538,0.007,2959.6104,740.5942,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2721.8604,0.0026,2721.2796,680.8529,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,3073.6048,0.0026,3072.9592,768.6383,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,725.536,0.0168,725.4087,725.7462,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,735.2884,0.0181,735.1223,735.5005,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2806.8268,0.0072,2805.8472,702.0106,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,737.047,0.0293,736.7901,737.4647,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2952.6608,0.0071,2951.8636,738.6211,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,824.3144,0.0172,824.1585,824.6866,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2962.3716,0.0028,2961.8044,740.8274,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2633.9132,0.0028,2632.7716,658.7098,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,713.3044,0.0181,713.1563,713.513,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,656.4958,0.0171,656.3706,656.7079,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,858.2322,0.0184,858.102,858.449,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,542.1937,0.0179,542.0526,542.4226,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2903.3928,0.0028,2902.8148,726.083,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,584.1455,0.0175,584.0021,584.3539,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,678.1953,0.0301,677.9476,678.4491,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,705.9123,0.0181,705.7711,706.2903,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,731.2625,0.0289,731.0039,731.5176,slm,continue_operation,False
404,Pure-SLM+GBNF,0.15,Q4_K_M,2356.0592,0.0028,2355.5048,589.4021,slm,emergency_stop,True
404,Pure-SLM+GBNF,0.15,Q4_K_M,2916.3832,0.0028,2915.7648,729.3368,slm,emergency_stop,True
